,regions,tech,vintage,cost_invest,cost_invest_units,capacity,capacity units
12091,MID_AT,C_GHPHE_ELC_N,2035,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12093,MID_AT,C_GHPHE_ELC_N,2040,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12095,MID_AT,C_GHPHE_ELC_N,2045,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12097,MID_AT,C_GHPHE_ELC_N,2050,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12101,MID_AT,C_GHPST_ELC_N,2020,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12103,MID_AT,C_GHPST_ELC_N,2025,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12105,MID_AT,C_GHPST_ELC_N,2030,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12107,MID_AT,C_GHPST_ELC_N,2035,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12109,MID_AT,C_GHPST_ELC_N,2040,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12111,MID_AT,C_GHPST_ELC_N,2045,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12113,MID_AT,C_GHPST_ELC_N,2050,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
12119,MID_AT,C_LT_8FTLEDHE_LFL_N,2020,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
12120,MID_AT,C_LT_8FTLEDHE_LFL_N,2025,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
12121,MID_AT,C_LT_8FTLEDHE_LFL_N,2030,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
12122,MID_AT,C_LT_8FTLEDHE_LFL_N,2035,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
12123,MID_AT,C_LT_8FTLEDHE_LFL_N,2040,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12124,MID_AT,C_LT_8FTLEDHE_LFL_N,2045,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12125,MID_AT,C_LT_8FTLEDHE_LFL_N,2050,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12126,MID_AT,C_LT_8FTLEDST_LFL_N,2020,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
12127,MID_AT,C_LT_8FTLEDST_LFL_N,2025,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
12128,MID_AT,C_LT_8FTLEDST_LFL_N,2030,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
12129,MID_AT,C_LT_8FTLEDST_LFL_N,2035,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
12130,MID_AT,C_LT_8FTLEDST_LFL_N,2040,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12131,MID_AT,C_LT_8FTLEDST_LFL_N,2045,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12132,MID_AT,C_LT_8FTLEDST_LFL_N,2050,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
12133,MID_AT,C_LT_8FTLUMHE_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
12134,MID_AT,C_LT_8FTLUMHE_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
12135,MID_AT,C_LT_8FTLUMHE_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
12136,MID_AT,C_LT_8FTLUMHE_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
12137,MID_AT,C_LT_8FTLUMHE_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12138,MID_AT,C_LT_8FTLUMHE_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12139,MID_AT,C_LT_8FTLUMHE_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12140,MID_AT,C_LT_8FTLUMST_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
12141,MID_AT,C_LT_8FTLUMST_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
12142,MID_AT,C_LT_8FTLUMST_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
12143,MID_AT,C_LT_8FTLUMST_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
12144,MID_AT,C_LT_8FTLUMST_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12145,MID_AT,C_LT_8FTLUMST_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12146,MID_AT,C_LT_8FTLUMST_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
12147,MID_AT,C_LT_8FTT8HE_LFL_N,2020,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
12148,MID_AT,C_LT_8FTT8HE_LFL_N,2025,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
12149,MID_AT,C_LT_8FTT8HE_LFL_N,2030,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
12150,MID_AT,C_LT_8FTT8HE_LFL_N,2035,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
12151,MID_AT,C_LT_8FTT8HE_LFL_N,2040,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
12152,MID_AT,C_LT_8FTT8HE_LFL_N,2045,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
12153,MID_AT,C_LT_8FTT8HE_LFL_N,2050,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
12154,MID_AT,C_LT_8FTT8HOHE_LFL_N,2020,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
12155,MID_AT,C_LT_8FTT8HOHE_LFL_N,2025,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
12156,MID_AT,C_LT_8FTT8HOHE_LFL_N,2030,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
12157,MID_AT,C_LT_8FTT8HOHE_LFL_N,2035,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
12158,MID_AT,C_LT_8FTT8HOHE_LFL_N,2040,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
12159,MID_AT,C_LT_8FTT8HOHE_LFL_N,2045,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
12160,MID_AT,C_LT_8FTT8HOHE_LFL_N,2050,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
12161,MID_AT,C_LT_8FTT8HOST_LFL_N,2020,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
12162,MID_AT,C_LT_8FTT8HOST_LFL_N,2025,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
12163,MID_AT,C_LT_8FTT8HOST_LFL_N,2030,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
12164,MID_AT,C_LT_8FTT8HOST_LFL_N,2035,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
12165,MID_AT,C_LT_8FTT8HOST_LFL_N,2040,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
12166,MID_AT,C_LT_8FTT8HOST_LFL_N,2045,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
12167,MID_AT,C_LT_8FTT8HOST_LFL_N,2050,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
12169,MID_AT,C_LT_8FTT8ST_LFL_N,2020,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
12170,MID_AT,C_LT_8FTT8ST_LFL_N,2025,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
12171,MID_AT,C_LT_8FTT8ST_LFL_N,2030,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
12172,MID_AT,C_LT_8FTT8ST_LFL_N,2035,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
12173,MID_AT,C_LT_8FTT8ST_LFL_N,2040,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
12174,MID_AT,C_LT_8FTT8ST_LFL_N,2045,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
12175,MID_AT,C_LT_8FTT8ST_LFL_N,2050,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
12177,MID_AT,C_LT_CFLHE_GSL_N,2020,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
12178,MID_AT,C_LT_CFLHE_GSL_N,2025,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
12179,MID_AT,C_LT_CFLHE_GSL_N,2030,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
12180,MID_AT,C_LT_CFLHE_GSL_N,2035,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
12181,MID_AT,C_LT_CFLHE_GSL_N,2040,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
12182,MID_AT,C_LT_CFLHE_GSL_N,2045,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
12183,MID_AT,C_LT_CFLHE_GSL_N,2050,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
12184,MID_AT,C_LT_CFLST_GSL_N,2020,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
12185,MID_AT,C_LT_CFLST_GSL_N,2025,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
12186,MID_AT,C_LT_CFLST_GSL_N,2030,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
12187,MID_AT,C_LT_CFLST_GSL_N,2035,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
12188,MID_AT,C_LT_CFLST_GSL_N,2040,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
12189,MID_AT,C_LT_CFLST_GSL_N,2045,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
12190,MID_AT,C_LT_CFLST_GSL_N,2050,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
12192,MID_AT,C_LT_HALST_RFL_N,2020,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
12193,MID_AT,C_LT_HALST_RFL_N,2025,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
12194,MID_AT,C_LT_HALST_RFL_N,2030,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
12195,MID_AT,C_LT_HALST_RFL_N,2035,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
12196,MID_AT,C_LT_HALST_RFL_N,2040,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
12197,MID_AT,C_LT_HALST_RFL_N,2045,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
12198,MID_AT,C_LT_HALST_RFL_N,2050,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
12200,MID_AT,C_LT_HIRST_RFL_N,2020,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
12201,MID_AT,C_LT_HIRST_RFL_N,2025,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
12202,MID_AT,C_LT_HIRST_RFL_N,2030,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
12203,MID_AT,C_LT_HIRST_RFL_N,2035,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
12204,MID_AT,C_LT_HIRST_RFL_N,2040,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
12205,MID_AT,C_LT_HIRST_RFL_N,2045,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
12206,MID_AT,C_LT_HIRST_RFL_N,2050,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
12208,MID_AT,C_LT_LEDHE_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
12209,MID_AT,C_LT_LEDHE_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
12210,MID_AT,C_LT_LEDHE_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
12211,MID_AT,C_LT_LEDHE_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
12212,MID_AT,C_LT_LEDHE_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12213,MID_AT,C_LT_LEDHE_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12214,MID_AT,C_LT_LEDHE_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12215,MID_AT,C_LT_LEDHE_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
12216,MID_AT,C_LT_LEDHE_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
12217,MID_AT,C_LT_LEDHE_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
12218,MID_AT,C_LT_LEDHE_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
12219,MID_AT,C_LT_LEDHE_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12220,MID_AT,C_LT_LEDHE_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12221,MID_AT,C_LT_LEDHE_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12222,MID_AT,C_LT_LEDHE_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
12223,MID_AT,C_LT_LEDHE_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
12224,MID_AT,C_LT_LEDHE_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
12225,MID_AT,C_LT_LEDHE_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
12226,MID_AT,C_LT_LEDHE_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12227,MID_AT,C_LT_LEDHE_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12228,MID_AT,C_LT_LEDHE_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12229,MID_AT,C_LT_LEDST_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
12230,MID_AT,C_LT_LEDST_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
12231,MID_AT,C_LT_LEDST_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
12232,MID_AT,C_LT_LEDST_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
12233,MID_AT,C_LT_LEDST_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12234,MID_AT,C_LT_LEDST_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12235,MID_AT,C_LT_LEDST_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
12236,MID_AT,C_LT_LEDST_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
12237,MID_AT,C_LT_LEDST_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
12238,MID_AT,C_LT_LEDST_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
12239,MID_AT,C_LT_LEDST_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
12240,MID_AT,C_LT_LEDST_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12241,MID_AT,C_LT_LEDST_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12242,MID_AT,C_LT_LEDST_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
12243,MID_AT,C_LT_LEDST_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
12244,MID_AT,C_LT_LEDST_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
12245,MID_AT,C_LT_LEDST_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
12246,MID_AT,C_LT_LEDST_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
12247,MID_AT,C_LT_LEDST_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12248,MID_AT,C_LT_LEDST_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12249,MID_AT,C_LT_LEDST_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
12250,MID_AT,C_LT_LUMHE_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
12251,MID_AT,C_LT_LUMHE_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
12252,MID_AT,C_LT_LUMHE_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
12253,MID_AT,C_LT_LUMHE_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
12254,MID_AT,C_LT_LUMHE_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12255,MID_AT,C_LT_LUMHE_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12256,MID_AT,C_LT_LUMHE_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12257,MID_AT,C_LT_LUMHE_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
12258,MID_AT,C_LT_LUMHE_LB_N,2025,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
12259,MID_AT,C_LT_LUMHE_LB_N,2030,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
12260,MID_AT,C_LT_LUMHE_LB_N,2035,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
12261,MID_AT,C_LT_LUMHE_LB_N,2040,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12262,MID_AT,C_LT_LUMHE_LB_N,2045,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12263,MID_AT,C_LT_LUMHE_LB_N,2050,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12264,MID_AT,C_LT_LUMHE_LFL_N,2020,27.266089719321144,M$/giga lumens,5e-06,giga lumens
12265,MID_AT,C_LT_LUMHE_LFL_N,2025,27.266089719321144,M$/giga lumens,5e-06,giga lumens
12266,MID_AT,C_LT_LUMHE_LFL_N,2030,17.763525538511747,M$/giga lumens,5e-06,giga lumens
12267,MID_AT,C_LT_LUMHE_LFL_N,2035,17.763525538511747,M$/giga lumens,5e-06,giga lumens
12268,MID_AT,C_LT_LUMHE_LFL_N,2040,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12269,MID_AT,C_LT_LUMHE_LFL_N,2045,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12270,MID_AT,C_LT_LUMHE_LFL_N,2050,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12271,MID_AT,C_LT_LUMST_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
12272,MID_AT,C_LT_LUMST_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
12273,MID_AT,C_LT_LUMST_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
12274,MID_AT,C_LT_LUMST_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
12275,MID_AT,C_LT_LUMST_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12276,MID_AT,C_LT_LUMST_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12277,MID_AT,C_LT_LUMST_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
12278,MID_AT,C_LT_LUMST_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
12279,MID_AT,C_LT_LUMST_LB_N,2025,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
12280,MID_AT,C_LT_LUMST_LB_N,2030,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
12281,MID_AT,C_LT_LUMST_LB_N,2035,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
12282,MID_AT,C_LT_LUMST_LB_N,2040,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12283,MID_AT,C_LT_LUMST_LB_N,2045,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12284,MID_AT,C_LT_LUMST_LB_N,2050,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
12285,MID_AT,C_LT_LUMST_LFL_N,2020,27.266089719321144,M$/giga lumens,5e-06,giga lumens
12286,MID_AT,C_LT_LUMST_LFL_N,2025,27.266089719321144,M$/giga lumens,5e-06,giga lumens
12287,MID_AT,C_LT_LUMST_LFL_N,2030,17.763525538511747,M$/giga lumens,5e-06,giga lumens
12288,MID_AT,C_LT_LUMST_LFL_N,2035,17.763525538511747,M$/giga lumens,5e-06,giga lumens
12289,MID_AT,C_LT_LUMST_LFL_N,2040,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12290,MID_AT,C_LT_LUMST_LFL_N,2045,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12291,MID_AT,C_LT_LUMST_LFL_N,2050,12.715160264360312,M$/giga lumens,5e-06,giga lumens
12295,MID_AT,C_LT_MERCST_HB_N,2020,16.468600757675905,M$/giga lumens,1.58e-05,giga lumens
12296,MID_AT,C_LT_MERCST_HB_N,2025,16.468600757675905,M$/giga lumens,1.58e-05,giga lumens
12297,MID_AT,C_LT_MERCST_HB_N,2030,15.991400357768446,M$/giga lumens,1.58e-05,giga lumens
12298,MID_AT,C_LT_MERCST_HB_N,2035,15.991400357768446,M$/giga lumens,1.58e-05,giga lumens
12299,MID_AT,C_LT_MERCST_HB_N,2040,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
12300,MID_AT,C_LT_MERCST_HB_N,2045,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
12301,MID_AT,C_LT_MERCST_HB_N,2050,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
12302,MID_AT,C_LT_MERCST_LB_N,2020,26.05361378431303,M$/giga lumens,7.4e-06,giga lumens
12303,MID_AT,C_LT_MERCST_LB_N,2025,26.05361378431303,M$/giga lumens,7.4e-06,giga lumens
12304,MID_AT,C_LT_MERCST_LB_N,2030,25.480489655370118,M$/giga lumens,7.4e-06,giga lumens
12305,MID_AT,C_LT_MERCST_LB_N,2035,25.480489655370118,M$/giga lumens,7.4e-06,giga lumens
12306,MID_AT,C_LT_MERCST_LB_N,2040,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
12307,MID_AT,C_LT_MERCST_LB_N,2045,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
12308,MID_AT,C_LT_MERCST_LB_N,2050,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
12311,MID_AT,C_LT_MTHALST_HB_N,2020,9.543477145122793,M$/giga lumens,3.2000000000000005e-05,giga lumens
12312,MID_AT,C_LT_MTHALST_HB_N,2025,9.543477145122793,M$/giga lumens,3.2000000000000005e-05,giga lumens
12313,MID_AT,C_LT_MTHALST_HB_N,2030,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
12314,MID_AT,C_LT_MTHALST_HB_N,2035,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
12315,MID_AT,C_LT_MTHALST_HB_N,2040,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
12316,MID_AT,C_LT_MTHALST_HB_N,2045,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
12317,MID_AT,C_LT_MTHALST_HB_N,2050,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
12318,MID_AT,C_LT_MTHALST_LB_N,2020,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
12319,MID_AT,C_LT_MTHALST_LB_N,2025,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
12320,MID_AT,C_LT_MTHALST_LB_N,2030,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
12321,MID_AT,C_LT_MTHALST_LB_N,2035,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
12322,MID_AT,C_LT_MTHALST_LB_N,2040,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
12323,MID_AT,C_LT_MTHALST_LB_N,2045,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
12324,MID_AT,C_LT_MTHALST_LB_N,2050,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
12327,MID_AT,C_LT_NAVAPST_HB_N,2020,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
12328,MID_AT,C_LT_NAVAPST_HB_N,2025,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
12329,MID_AT,C_LT_NAVAPST_HB_N,2030,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
12330,MID_AT,C_LT_NAVAPST_HB_N,2035,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
12331,MID_AT,C_LT_NAVAPST_HB_N,2040,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
12332,MID_AT,C_LT_NAVAPST_HB_N,2045,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
12333,MID_AT,C_LT_NAVAPST_HB_N,2050,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
12334,MID_AT,C_LT_NAVAPST_LB_N,2020,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
12335,MID_AT,C_LT_NAVAPST_LB_N,2025,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
12336,MID_AT,C_LT_NAVAPST_LB_N,2030,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
12337,MID_AT,C_LT_NAVAPST_LB_N,2035,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
12338,MID_AT,C_LT_NAVAPST_LB_N,2040,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
12339,MID_AT,C_LT_NAVAPST_LB_N,2045,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
12340,MID_AT,C_LT_NAVAPST_LB_N,2050,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
12343,MID_AT,C_LT_T5HE_LFL_N,2020,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
12344,MID_AT,C_LT_T5HE_LFL_N,2025,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
12345,MID_AT,C_LT_T5HE_LFL_N,2030,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
12346,MID_AT,C_LT_T5HE_LFL_N,2035,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
