,regions,tech,vintage,tech_rate,tech_rate_notes
1691,CEN,C_RF_CNDHE_ELC_N,2030,0.3,nan
1692,CEN,C_RF_CNDST_ELC_N,2030,0.3,nan
1693,CEN,C_RF_ICMHE_ELC_N,2030,0.3,nan
1694,CEN,C_RF_ICMST_ELC_N,2030,0.3,nan
1695,CEN,C_RF_RIFHE_ELC_N,2030,0.3,nan
1696,CEN,C_RF_RIFST_ELC_N,2030,0.3,nan
1697,CEN,C_RF_RIRHE_ELC_N,2030,0.3,nan
1698,CEN,C_RF_RIRST_ELC_N,2030,0.3,nan
1699,CEN,C_RF_RVMHE_ELC_N,2030,0.3,nan
1700,CEN,C_RF_RVMST_ELC_N,2030,0.3,nan
1701,CEN,C_RF_WIFHE_ELC_N,2030,0.3,nan
1702,CEN,C_RF_WIFST_ELC_N,2030,0.3,nan
1703,CEN,C_RF_WIRHE_ELC_N,2030,0.3,nan
1704,CEN,C_RF_WIRST_ELC_N,2030,0.3,nan
1705,CEN,C_SC_CCCHE_ELC_N,2030,0.3,nan
1706,CEN,C_SC_CCCST_ELC_N,2030,0.3,nan
1707,CEN,C_SC_CHA_NGA_N,2030,0.3,nan
1708,CEN,C_SC_CHEDAHE_N,2030,0.3,nan
1709,CEN,C_SC_CRCHE_ELC_N,2030,0.3,nan
1710,CEN,C_SC_CRCST_ELC_N,2030,0.3,nan
1711,CEN,C_SC_CSCHE_ELC_N,2030,0.3,nan
1712,CEN,C_SC_CSCST_ELC_N,2030,0.3,nan
1713,CEN,C_SC_CSWHE_ELC_N,2030,0.3,nan
1714,CEN,C_SC_CSWST_ELC_N,2030,0.3,nan
1715,CEN,C_SC_RACHE_ELC_N,2030,0.3,nan
1716,CEN,C_SC_RACST_ELC_N,2030,0.3,nan
1717,CEN,C_SC_RACST_NGA_N,2030,0.3,nan
1718,CEN,C_SH_BHE_DISTOIL_N,2030,0.3,nan
1719,CEN,C_SH_BHE_NGA_N,2030,0.3,nan
1720,CEN,C_SH_BST_DISTOIL_N,2030,0.3,nan
1721,CEN,C_SH_BST_ELC_N,2030,0.3,nan
1722,CEN,C_SH_BST_NGA_N,2030,0.3,nan
1723,CEN,C_SH_ERST_ELC_N,2030,0.3,nan
1724,CEN,C_SH_FHE_NGA_N,2030,0.3,nan
1725,CEN,C_SH_FST_DISTOIL_N,2030,0.3,nan
1726,CEN,C_SH_FST_NGA_N,2030,0.3,nan
1727,CEN,C_VT_CAVHE_ELC_N,2030,0.3,nan
1728,CEN,C_VT_CAVST_ELC_N,2030,0.3,nan
1729,CEN,C_VT_VAVHE_ELC_N,2030,0.3,nan
1730,CEN,C_VT_VAVST_ELC_N,2030,0.3,nan
1731,CEN,C_WH_DWHHE_DISTOIL_N,2030,0.3,nan
1732,CEN,C_WH_DWHST_DISTOIL_N,2030,0.3,nan
1733,CEN,C_WH_EWHST_ELC_N,2030,0.3,nan
1734,CEN,C_WH_HPST_ELC_N,2030,0.3,nan
1735,CEN,C_WH_NWHHE_NGA_N,2030,0.3,nan
1736,CEN,C_WH_NWHST_NGA_N,2030,0.3,nan
1737,CEN,C_WH_SOLST_ELC_N,2030,0.3,nan
1738,CEN,R_CD_HE_ELC_N,2030,0.3,nan
1739,CEN,R_CD_HE_NGA_N,2030,0.3,nan
1740,CEN,R_CD_ST_ELC_N,2030,0.3,nan
1741,CEN,R_CD_ST_NGA_N,2030,0.3,nan
1742,CEN,R_CK_OVHE_NGA_N,2030,0.3,nan
1743,CEN,R_CK_OVST_NGA_N,2030,0.3,nan
1744,CEN,R_CK_TOPHE_ELC_N,2030,0.3,nan
1745,CEN,R_CK_TOPHE_NGA_N,2030,0.3,nan
1746,CEN,R_CK_TOPST_ELC_N,2030,0.3,nan
1747,CEN,R_CK_TOPST_NGA_N,2030,0.3,nan
1748,CEN,R_DW_HE_ELC_N,2030,0.3,nan
1749,CEN,R_DW_ST_ELC_N,2030,0.3,nan
1750,CEN,R_FZ_CHESTHE_N,2030,0.3,nan
1751,CEN,R_FZ_CHESTST_N,2030,0.3,nan
1752,CEN,R_FZ_UPRIGHTHE_N,2030,0.3,nan
1753,CEN,R_FZ_UPRIGHTST_N,2030,0.3,nan
1754,CEN,R_HPHE_ELC_N,2030,0.3,nan
1755,CEN,R_HPHE_GEO_N,2030,0.3,nan
1756,CEN,R_HPST_ELC_N,2030,0.3,nan
1757,CEN,R_HPST_GEO_N,2030,0.3,nan
1758,CEN,R_HPST_NGA_N,2030,0.3,nan
1759,CEN,R_HP_NGA_N,2030,0.3,nan
1760,CEN,R_LT_CFLHE_GSL_N,2030,0.3,nan
1761,CEN,R_LT_CFLHE_RFL_N,2030,0.3,nan
1762,CEN,R_LT_CFLST_GSL_N,2030,0.3,nan
1763,CEN,R_LT_CFLST_RFL_N,2030,0.3,nan
1764,CEN,R_LT_CFLST_ROL_N,2030,0.3,nan
1765,CEN,R_LT_HALST_RFL_N,2030,0.3,nan
1766,CEN,R_LT_HALST_ROL_N,2030,0.3,nan
1767,CEN,R_LT_HIRST_RFL_N,2030,0.3,nan
1768,CEN,R_LT_HIRST_ROL_N,2030,0.3,nan
1769,CEN,R_LT_INCST_RFL_N,2030,0.3,nan
1770,CEN,R_LT_INCST_ROL_N,2030,0.3,nan
1771,CEN,R_LT_LED60HE_GSL_N,2030,0.3,nan
1772,CEN,R_LT_LED60ST_GSL_N,2030,0.3,nan
1773,CEN,R_LT_LEDHE_LUM_N,2030,0.3,nan
1774,CEN,R_LT_LEDHE_RFL_N,2030,0.3,nan
1775,CEN,R_LT_LEDHE_ROL_N,2030,0.3,nan
1776,CEN,R_LT_LEDST_LUM_N,2030,0.3,nan
1777,CEN,R_LT_LEDST_RFL_N,2030,0.3,nan
1778,CEN,R_LT_LEDST_ROL_N,2030,0.3,nan
1779,CEN,R_LT_LLRHE_L2L_N,2030,0.3,nan
1780,CEN,R_LT_LLRST_L2L_N,2030,0.3,nan
1781,CEN,R_LT_T5HE_LFL_N,2030,0.3,nan
1782,CEN,R_LT_T5ST_LFL_N,2030,0.3,nan
1783,CEN,R_LT_T8HE_LFL_N,2030,0.3,nan
1784,CEN,R_LT_T8ST_LFL_N,2030,0.3,nan
1786,CEN,R_RF_BFHE_ELC_N,2030,0.3,nan
1787,CEN,R_RF_BFST_ELC_N,2030,0.3,nan
1788,CEN,R_RF_SFHE_ELC_N,2030,0.3,nan
1789,CEN,R_RF_SFST_ELC_N,2030,0.3,nan
1790,CEN,R_RF_TFHE_ELC_N,2030,0.3,nan
1791,CEN,R_RF_TFST_ELC_N,2030,0.3,nan
1792,CEN,R_SC_CACHE_ELC_N,2030,0.3,nan
1793,CEN,R_SC_CACST_ELC_N,2030,0.3,nan
1794,CEN,R_SC_RACHE_ELC_N,2030,0.3,nan
1795,CEN,R_SC_RACST_ELC_N,2030,0.3,nan
1796,CEN,R_SH_BLRHE_DISTOIL_N,2030,0.3,nan
1797,CEN,R_SH_BLRHE_NGA_N,2030,0.3,nan
1798,CEN,R_SH_BLRST_DISTOIL_N,2030,0.3,nan
1799,CEN,R_SH_BLRST_NGA_N,2030,0.3,nan
1800,CEN,R_SH_FHE_DISTOIL_N,2030,0.3,nan
1801,CEN,R_SH_FHE_NGA_N,2030,0.3,nan
1802,CEN,R_SH_FST_DISTOIL_N,2030,0.3,nan
1803,CEN,R_SH_FST_ELC_N,2030,0.3,nan
1804,CEN,R_SH_FST_LPG_N,2030,0.3,nan
1805,CEN,R_SH_FST_NGA_N,2030,0.3,nan
1806,CEN,R_SH_PLTHE_BIO_N,2030,0.3,nan
1807,CEN,R_SH_PLTST_BIO_N,2030,0.3,nan
1808,CEN,R_SH_RESST_ELC_N,2030,0.3,nan
1809,CEN,R_SH_WHHE_BIO_N,2030,0.3,nan
1810,CEN,R_SH_WHST_BIO_N,2030,0.3,nan
1811,CEN,R_WH_ERHE_ELC_N,2030,0.3,nan
1812,CEN,R_WH_ERST_ELC_N,2030,0.3,nan
1813,CEN,R_WH_GFHE_NGA_N,2030,0.3,nan
1814,CEN,R_WH_GFST_NGA_N,2030,0.3,nan
1815,CEN,R_WH_HPHE_ELC_N,2030,0.3,nan
1816,CEN,R_WH_HPST_ELC_N,2030,0.3,nan
1817,CEN,R_WH_OFHE_DISTOIL_N,2030,0.3,nan
1818,CEN,R_WH_OFST_DISTOIL_N,2030,0.3,nan
1819,CEN,R_WH_SOLST_ELC_N,2030,0.3,nan
1820,CEN,C_AHPHE_ELC_N,2035,0.3,nan
1821,CEN,C_AHPST_ELC_N,2035,0.3,nan
1822,CEN,C_CK_RANGEHE_ELC_N,2035,0.3,nan
1823,CEN,C_CK_RANGEHE_NGA_N,2035,0.3,nan
1824,CEN,C_CK_RANGEST_ELC_N,2035,0.3,nan
1825,CEN,C_CK_RANGEST_NGA_N,2035,0.3,nan
1826,CEN,C_GHPHE_ELC_N,2035,0.3,nan
1827,CEN,C_GHPST_ELC_N,2035,0.3,nan
1828,CEN,C_LT_8FTLEDHE_LFL_N,2035,0.3,nan
1829,CEN,C_LT_8FTLEDST_LFL_N,2035,0.3,nan
1830,CEN,C_LT_8FTLUMHE_LFL_N,2035,0.3,nan
1831,CEN,C_LT_8FTLUMST_LFL_N,2035,0.3,nan
1832,CEN,C_LT_8FTT8HE_LFL_N,2035,0.3,nan
1833,CEN,C_LT_8FTT8HOHE_LFL_N,2035,0.3,nan
1834,CEN,C_LT_8FTT8HOST_LFL_N,2035,0.3,nan
1835,CEN,C_LT_8FTT8ST_LFL_N,2035,0.3,nan
1836,CEN,C_LT_CFLHE_GSL_N,2035,0.3,nan
1837,CEN,C_LT_CFLST_GSL_N,2035,0.3,nan
1838,CEN,C_LT_HALST_RFL_N,2035,0.3,nan
1839,CEN,C_LT_HIRST_RFL_N,2035,0.3,nan
1840,CEN,C_LT_LEDHE_GSL_N,2035,0.3,nan
1841,CEN,C_LT_LEDHE_LFL_N,2035,0.3,nan
1842,CEN,C_LT_LEDHE_RFL_N,2035,0.3,nan
1843,CEN,C_LT_LEDST_GSL_N,2035,0.3,nan
1844,CEN,C_LT_LEDST_LFL_N,2035,0.3,nan
1845,CEN,C_LT_LEDST_RFL_N,2035,0.3,nan
1846,CEN,C_LT_LUMHE_HB_N,2035,0.3,nan
1847,CEN,C_LT_LUMHE_LB_N,2035,0.3,nan
1848,CEN,C_LT_LUMHE_LFL_N,2035,0.3,nan
1849,CEN,C_LT_LUMST_HB_N,2035,0.3,nan
1850,CEN,C_LT_LUMST_LB_N,2035,0.3,nan
1851,CEN,C_LT_LUMST_LFL_N,2035,0.3,nan
1852,CEN,C_LT_MERCST_HB_N,2035,0.3,nan
1853,CEN,C_LT_MERCST_LB_N,2035,0.3,nan
1854,CEN,C_LT_MTHALST_HB_N,2035,0.3,nan
1855,CEN,C_LT_MTHALST_LB_N,2035,0.3,nan
1856,CEN,C_LT_NAVAPST_HB_N,2035,0.3,nan
1857,CEN,C_LT_NAVAPST_LB_N,2035,0.3,nan
1858,CEN,C_LT_T5HE_LFL_N,2035,0.3,nan
1859,CEN,C_LT_T5HOHE_HB_N,2035,0.3,nan
1860,CEN,C_LT_T5HOST_HB_N,2035,0.3,nan
1861,CEN,C_LT_T5ST_LFL_N,2035,0.3,nan
1862,CEN,C_LT_T8HE_LFL_N,2035,0.3,nan
1863,CEN,C_LT_T8ST_LFL_N,2035,0.3,nan
1867,CEN,C_RF_BVMHE_ELC_N,2035,0.3,nan
1868,CEN,C_RF_BVMST_ELC_N,2035,0.3,nan
1869,CEN,C_RF_CENHE_ELC_N,2035,0.3,nan
1870,CEN,C_RF_CENST_ELC_N,2035,0.3,nan
1871,CEN,C_RF_CMPHE_ELC_N,2035,0.3,nan
1872,CEN,C_RF_CMPST_ELC_N,2035,0.3,nan
1873,CEN,C_RF_CNDHE_ELC_N,2035,0.3,nan
1874,CEN,C_RF_CNDST_ELC_N,2035,0.3,nan
1875,CEN,C_RF_ICMHE_ELC_N,2035,0.3,nan
1876,CEN,C_RF_ICMST_ELC_N,2035,0.3,nan
1877,CEN,C_RF_RIFHE_ELC_N,2035,0.3,nan
1878,CEN,C_RF_RIFST_ELC_N,2035,0.3,nan
1879,CEN,C_RF_RIRHE_ELC_N,2035,0.3,nan
1880,CEN,C_RF_RIRST_ELC_N,2035,0.3,nan
1881,CEN,C_RF_RVMHE_ELC_N,2035,0.3,nan
1882,CEN,C_RF_RVMST_ELC_N,2035,0.3,nan
1883,CEN,C_RF_WIFHE_ELC_N,2035,0.3,nan
1884,CEN,C_RF_WIFST_ELC_N,2035,0.3,nan
1885,CEN,C_RF_WIRHE_ELC_N,2035,0.3,nan
1886,CEN,C_RF_WIRST_ELC_N,2035,0.3,nan
1887,CEN,C_SC_CCCHE_ELC_N,2035,0.3,nan
1888,CEN,C_SC_CCCST_ELC_N,2035,0.3,nan
1889,CEN,C_SC_CHA_NGA_N,2035,0.3,nan
1890,CEN,C_SC_CHEDAHE_N,2035,0.3,nan
1891,CEN,C_SC_CRCHE_ELC_N,2035,0.3,nan
1892,CEN,C_SC_CRCST_ELC_N,2035,0.3,nan
1893,CEN,C_SC_CSCHE_ELC_N,2035,0.3,nan
1894,CEN,C_SC_CSCST_ELC_N,2035,0.3,nan
1895,CEN,C_SC_CSWHE_ELC_N,2035,0.3,nan
1896,CEN,C_SC_CSWST_ELC_N,2035,0.3,nan
1897,CEN,C_SC_RACHE_ELC_N,2035,0.3,nan
1898,CEN,C_SC_RACST_ELC_N,2035,0.3,nan
1899,CEN,C_SC_RACST_NGA_N,2035,0.3,nan
1900,CEN,C_SH_BHE_DISTOIL_N,2035,0.3,nan
1901,CEN,C_SH_BHE_NGA_N,2035,0.3,nan
1902,CEN,C_SH_BST_DISTOIL_N,2035,0.3,nan
1903,CEN,C_SH_BST_ELC_N,2035,0.3,nan
1904,CEN,C_SH_BST_NGA_N,2035,0.3,nan
1905,CEN,C_SH_ERST_ELC_N,2035,0.3,nan
1906,CEN,C_SH_FHE_NGA_N,2035,0.3,nan
1907,CEN,C_SH_FST_DISTOIL_N,2035,0.3,nan
1908,CEN,C_SH_FST_NGA_N,2035,0.3,nan
1909,CEN,C_VT_CAVHE_ELC_N,2035,0.3,nan
1910,CEN,C_VT_CAVST_ELC_N,2035,0.3,nan
1911,CEN,C_VT_VAVHE_ELC_N,2035,0.3,nan
1912,CEN,C_VT_VAVST_ELC_N,2035,0.3,nan
1913,CEN,C_WH_DWHHE_DISTOIL_N,2035,0.3,nan
1914,CEN,C_WH_DWHST_DISTOIL_N,2035,0.3,nan
1915,CEN,C_WH_EWHST_ELC_N,2035,0.3,nan
1916,CEN,C_WH_HPST_ELC_N,2035,0.3,nan
1917,CEN,C_WH_NWHHE_NGA_N,2035,0.3,nan
1918,CEN,C_WH_NWHST_NGA_N,2035,0.3,nan
1919,CEN,C_WH_SOLST_ELC_N,2035,0.3,nan
1920,CEN,R_CD_HE_ELC_N,2035,0.3,nan
1921,CEN,R_CD_HE_NGA_N,2035,0.3,nan
1922,CEN,R_CD_ST_ELC_N,2035,0.3,nan
1923,CEN,R_CD_ST_NGA_N,2035,0.3,nan
1924,CEN,R_CK_OVHE_NGA_N,2035,0.3,nan
1925,CEN,R_CK_OVST_NGA_N,2035,0.3,nan
1926,CEN,R_CK_TOPHE_ELC_N,2035,0.3,nan
1927,CEN,R_CK_TOPHE_NGA_N,2035,0.3,nan
1928,CEN,R_CK_TOPST_ELC_N,2035,0.3,nan
1929,CEN,R_CK_TOPST_NGA_N,2035,0.3,nan
1930,CEN,R_DW_HE_ELC_N,2035,0.3,nan
1931,CEN,R_DW_ST_ELC_N,2035,0.3,nan
1932,CEN,R_FZ_CHESTHE_N,2035,0.3,nan
1933,CEN,R_FZ_CHESTST_N,2035,0.3,nan
1934,CEN,R_FZ_UPRIGHTHE_N,2035,0.3,nan
1935,CEN,R_FZ_UPRIGHTST_N,2035,0.3,nan
1936,CEN,R_HPHE_ELC_N,2035,0.3,nan
1937,CEN,R_HPHE_GEO_N,2035,0.3,nan
1938,CEN,R_HPST_ELC_N,2035,0.3,nan
1939,CEN,R_HPST_GEO_N,2035,0.3,nan
1940,CEN,R_HPST_NGA_N,2035,0.3,nan
1941,CEN,R_HP_NGA_N,2035,0.3,nan
1942,CEN,R_LT_CFLHE_GSL_N,2035,0.3,nan
1943,CEN,R_LT_CFLHE_RFL_N,2035,0.3,nan
1944,CEN,R_LT_CFLST_GSL_N,2035,0.3,nan
1945,CEN,R_LT_CFLST_RFL_N,2035,0.3,nan
1946,CEN,R_LT_CFLST_ROL_N,2035,0.3,nan
1947,CEN,R_LT_HALST_RFL_N,2035,0.3,nan
1948,CEN,R_LT_HALST_ROL_N,2035,0.3,nan
1949,CEN,R_LT_HIRST_RFL_N,2035,0.3,nan
1950,CEN,R_LT_HIRST_ROL_N,2035,0.3,nan
1951,CEN,R_LT_INCST_RFL_N,2035,0.3,nan
1952,CEN,R_LT_INCST_ROL_N,2035,0.3,nan
1953,CEN,R_LT_LED60HE_GSL_N,2035,0.3,nan
1954,CEN,R_LT_LED60ST_GSL_N,2035,0.3,nan
1955,CEN,R_LT_LEDHE_LUM_N,2035,0.3,nan
1956,CEN,R_LT_LEDHE_RFL_N,2035,0.3,nan
1957,CEN,R_LT_LEDHE_ROL_N,2035,0.3,nan
1958,CEN,R_LT_LEDST_LUM_N,2035,0.3,nan
1959,CEN,R_LT_LEDST_RFL_N,2035,0.3,nan
1960,CEN,R_LT_LEDST_ROL_N,2035,0.3,nan
1961,CEN,R_LT_LLRHE_L2L_N,2035,0.3,nan
1962,CEN,R_LT_LLRST_L2L_N,2035,0.3,nan
1963,CEN,R_LT_T5HE_LFL_N,2035,0.3,nan
1964,CEN,R_LT_T5ST_LFL_N,2035,0.3,nan
1965,CEN,R_LT_T8HE_LFL_N,2035,0.3,nan
1966,CEN,R_LT_T8ST_LFL_N,2035,0.3,nan
1968,CEN,R_RF_BFHE_ELC_N,2035,0.3,nan
1969,CEN,R_RF_BFST_ELC_N,2035,0.3,nan
1970,CEN,R_RF_SFHE_ELC_N,2035,0.3,nan
1971,CEN,R_RF_SFST_ELC_N,2035,0.3,nan
1972,CEN,R_RF_TFHE_ELC_N,2035,0.3,nan
1973,CEN,R_RF_TFST_ELC_N,2035,0.3,nan
1974,CEN,R_SC_CACHE_ELC_N,2035,0.3,nan
1975,CEN,R_SC_CACST_ELC_N,2035,0.3,nan
1976,CEN,R_SC_RACHE_ELC_N,2035,0.3,nan
1977,CEN,R_SC_RACST_ELC_N,2035,0.3,nan
1978,CEN,R_SH_BLRHE_DISTOIL_N,2035,0.3,nan
1979,CEN,R_SH_BLRHE_NGA_N,2035,0.3,nan
1980,CEN,R_SH_BLRST_DISTOIL_N,2035,0.3,nan
1981,CEN,R_SH_BLRST_NGA_N,2035,0.3,nan
1982,CEN,R_SH_FHE_DISTOIL_N,2035,0.3,nan
1983,CEN,R_SH_FHE_NGA_N,2035,0.3,nan
1984,CEN,R_SH_FST_DISTOIL_N,2035,0.3,nan
1985,CEN,R_SH_FST_ELC_N,2035,0.3,nan
1986,CEN,R_SH_FST_LPG_N,2035,0.3,nan
1987,CEN,R_SH_FST_NGA_N,2035,0.3,nan
1988,CEN,R_SH_PLTHE_BIO_N,2035,0.3,nan
1989,CEN,R_SH_PLTST_BIO_N,2035,0.3,nan
1990,CEN,R_SH_RESST_ELC_N,2035,0.3,nan
1991,CEN,R_SH_WHHE_BIO_N,2035,0.3,nan
1992,CEN,R_SH_WHST_BIO_N,2035,0.3,nan
1993,CEN,R_WH_ERHE_ELC_N,2035,0.3,nan
1994,CEN,R_WH_ERST_ELC_N,2035,0.3,nan
1995,CEN,R_WH_GFHE_NGA_N,2035,0.3,nan
1996,CEN,R_WH_GFST_NGA_N,2035,0.3,nan
1997,CEN,R_WH_HPHE_ELC_N,2035,0.3,nan
1998,CEN,R_WH_HPST_ELC_N,2035,0.3,nan
1999,CEN,R_WH_OFHE_DISTOIL_N,2035,0.3,nan
2000,CEN,R_WH_OFST_DISTOIL_N,2035,0.3,nan
2001,CEN,R_WH_SOLST_ELC_N,2035,0.3,nan
2002,CEN,C_AHPHE_ELC_N,2040,0.3,nan
2003,CEN,C_AHPST_ELC_N,2040,0.3,nan
2004,CEN,C_CK_RANGEHE_ELC_N,2040,0.3,nan
2005,CEN,C_CK_RANGEHE_NGA_N,2040,0.3,nan
2006,CEN,C_CK_RANGEST_ELC_N,2040,0.3,nan
2007,CEN,C_CK_RANGEST_NGA_N,2040,0.3,nan
2008,CEN,C_GHPHE_ELC_N,2040,0.3,nan
2009,CEN,C_GHPST_ELC_N,2040,0.3,nan
2010,CEN,C_LT_8FTLEDHE_LFL_N,2040,0.3,nan
2011,CEN,C_LT_8FTLEDST_LFL_N,2040,0.3,nan
2012,CEN,C_LT_8FTLUMHE_LFL_N,2040,0.3,nan
2013,CEN,C_LT_8FTLUMST_LFL_N,2040,0.3,nan
2014,CEN,C_LT_8FTT8HE_LFL_N,2040,0.3,nan
2015,CEN,C_LT_8FTT8HOHE_LFL_N,2040,0.3,nan
2016,CEN,C_LT_8FTT8HOST_LFL_N,2040,0.3,nan
2017,CEN,C_LT_8FTT8ST_LFL_N,2040,0.3,nan
2018,CEN,C_LT_CFLHE_GSL_N,2040,0.3,nan
2019,CEN,C_LT_CFLST_GSL_N,2040,0.3,nan
2020,CEN,C_LT_HALST_RFL_N,2040,0.3,nan
2021,CEN,C_LT_HIRST_RFL_N,2040,0.3,nan
2022,CEN,C_LT_LEDHE_GSL_N,2040,0.3,nan
2023,CEN,C_LT_LEDHE_LFL_N,2040,0.3,nan
2024,CEN,C_LT_LEDHE_RFL_N,2040,0.3,nan
2025,CEN,C_LT_LEDST_GSL_N,2040,0.3,nan
2026,CEN,C_LT_LEDST_LFL_N,2040,0.3,nan
2027,CEN,C_LT_LEDST_RFL_N,2040,0.3,nan
2028,CEN,C_LT_LUMHE_HB_N,2040,0.3,nan
2029,CEN,C_LT_LUMHE_LB_N,2040,0.3,nan
2030,CEN,C_LT_LUMHE_LFL_N,2040,0.3,nan
2031,CEN,C_LT_LUMST_HB_N,2040,0.3,nan
2032,CEN,C_LT_LUMST_LB_N,2040,0.3,nan
2033,CEN,C_LT_LUMST_LFL_N,2040,0.3,nan
2034,CEN,C_LT_MERCST_HB_N,2040,0.3,nan
2035,CEN,C_LT_MERCST_LB_N,2040,0.3,nan
2036,CEN,C_LT_MTHALST_HB_N,2040,0.3,nan
2037,CEN,C_LT_MTHALST_LB_N,2040,0.3,nan
2038,CEN,C_LT_NAVAPST_HB_N,2040,0.3,nan
2039,CEN,C_LT_NAVAPST_LB_N,2040,0.3,nan
2040,CEN,C_LT_T5HE_LFL_N,2040,0.3,nan
2041,CEN,C_LT_T5HOHE_HB_N,2040,0.3,nan
2042,CEN,C_LT_T5HOST_HB_N,2040,0.3,nan
2043,CEN,C_LT_T5ST_LFL_N,2040,0.3,nan
2044,CEN,C_LT_T8HE_LFL_N,2040,0.3,nan
2045,CEN,C_LT_T8ST_LFL_N,2040,0.3,nan
2049,CEN,C_RF_BVMHE_ELC_N,2040,0.3,nan
2050,CEN,C_RF_BVMST_ELC_N,2040,0.3,nan
2051,CEN,C_RF_CENHE_ELC_N,2040,0.3,nan
2052,CEN,C_RF_CENST_ELC_N,2040,0.3,nan
2053,CEN,C_RF_CMPHE_ELC_N,2040,0.3,nan
2054,CEN,C_RF_CMPST_ELC_N,2040,0.3,nan
2055,CEN,C_RF_CNDHE_ELC_N,2040,0.3,nan
2056,CEN,C_RF_CNDST_ELC_N,2040,0.3,nan
2057,CEN,C_RF_ICMHE_ELC_N,2040,0.3,nan
2058,CEN,C_RF_ICMST_ELC_N,2040,0.3,nan
2059,CEN,C_RF_RIFHE_ELC_N,2040,0.3,nan
2060,CEN,C_RF_RIFST_ELC_N,2040,0.3,nan
2061,CEN,C_RF_RIRHE_ELC_N,2040,0.3,nan
2062,CEN,C_RF_RIRST_ELC_N,2040,0.3,nan
2063,CEN,C_RF_RVMHE_ELC_N,2040,0.3,nan
2064,CEN,C_RF_RVMST_ELC_N,2040,0.3,nan
2065,CEN,C_RF_WIFHE_ELC_N,2040,0.3,nan
2066,CEN,C_RF_WIFST_ELC_N,2040,0.3,nan
2067,CEN,C_RF_WIRHE_ELC_N,2040,0.3,nan
2068,CEN,C_RF_WIRST_ELC_N,2040,0.3,nan
2069,CEN,C_SC_CCCHE_ELC_N,2040,0.3,nan
2070,CEN,C_SC_CCCST_ELC_N,2040,0.3,nan
2071,CEN,C_SC_CHA_NGA_N,2040,0.3,nan
2072,CEN,C_SC_CHEDAHE_N,2040,0.3,nan
2073,CEN,C_SC_CRCHE_ELC_N,2040,0.3,nan
2074,CEN,C_SC_CRCST_ELC_N,2040,0.3,nan
2075,CEN,C_SC_CSCHE_ELC_N,2040,0.3,nan
2076,CEN,C_SC_CSCST_ELC_N,2040,0.3,nan
2077,CEN,C_SC_CSWHE_ELC_N,2040,0.3,nan
2078,CEN,C_SC_CSWST_ELC_N,2040,0.3,nan
2079,CEN,C_SC_RACHE_ELC_N,2040,0.3,nan
2080,CEN,C_SC_RACST_ELC_N,2040,0.3,nan
2081,CEN,C_SC_RACST_NGA_N,2040,0.3,nan
2082,CEN,C_SH_BHE_DISTOIL_N,2040,0.3,nan
2083,CEN,C_SH_BHE_NGA_N,2040,0.3,nan
2084,CEN,C_SH_BST_DISTOIL_N,2040,0.3,nan
2085,CEN,C_SH_BST_ELC_N,2040,0.3,nan
2086,CEN,C_SH_BST_NGA_N,2040,0.3,nan
2087,CEN,C_SH_ERST_ELC_N,2040,0.3,nan
2088,CEN,C_SH_FHE_NGA_N,2040,0.3,nan
2089,CEN,C_SH_FST_DISTOIL_N,2040,0.3,nan
2090,CEN,C_SH_FST_NGA_N,2040,0.3,nan
2091,CEN,C_VT_CAVHE_ELC_N,2040,0.3,nan
2092,CEN,C_VT_CAVST_ELC_N,2040,0.3,nan
2093,CEN,C_VT_VAVHE_ELC_N,2040,0.3,nan
2094,CEN,C_VT_VAVST_ELC_N,2040,0.3,nan
2095,CEN,C_WH_DWHHE_DISTOIL_N,2040,0.3,nan
2096,CEN,C_WH_DWHST_DISTOIL_N,2040,0.3,nan
2097,CEN,C_WH_EWHST_ELC_N,2040,0.3,nan
2098,CEN,C_WH_HPST_ELC_N,2040,0.3,nan
2099,CEN,C_WH_NWHHE_NGA_N,2040,0.3,nan
2100,CEN,C_WH_NWHST_NGA_N,2040,0.3,nan
2101,CEN,C_WH_SOLST_ELC_N,2040,0.3,nan
2102,CEN,R_CD_HE_ELC_N,2040,0.3,nan
2103,CEN,R_CD_HE_NGA_N,2040,0.3,nan
2104,CEN,R_CD_ST_ELC_N,2040,0.3,nan
2105,CEN,R_CD_ST_NGA_N,2040,0.3,nan
2106,CEN,R_CK_OVHE_NGA_N,2040,0.3,nan
2107,CEN,R_CK_OVST_NGA_N,2040,0.3,nan
2108,CEN,R_CK_TOPHE_ELC_N,2040,0.3,nan
2109,CEN,R_CK_TOPHE_NGA_N,2040,0.3,nan
2110,CEN,R_CK_TOPST_ELC_N,2040,0.3,nan
2111,CEN,R_CK_TOPST_NGA_N,2040,0.3,nan
2112,CEN,R_DW_HE_ELC_N,2040,0.3,nan
2113,CEN,R_DW_ST_ELC_N,2040,0.3,nan
2114,CEN,R_FZ_CHESTHE_N,2040,0.3,nan
2115,CEN,R_FZ_CHESTST_N,2040,0.3,nan
2116,CEN,R_FZ_UPRIGHTHE_N,2040,0.3,nan
2117,CEN,R_FZ_UPRIGHTST_N,2040,0.3,nan
2118,CEN,R_HPHE_ELC_N,2040,0.3,nan
2119,CEN,R_HPHE_GEO_N,2040,0.3,nan
2120,CEN,R_HPST_ELC_N,2040,0.3,nan
2121,CEN,R_HPST_GEO_N,2040,0.3,nan
