,periods,regions,tech,vintage,cost_fixed,cost_fixed_units,capacity,capacity_units,lifetime
18271,2040,TX,R_SH_FST_LPG_N,2040,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18272,2045,TX,R_SH_FST_LPG_N,2040,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18273,2050,TX,R_SH_FST_LPG_N,2040,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18274,2045,TX,R_SH_FST_LPG_N,2045,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18275,2050,TX,R_SH_FST_LPG_N,2045,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18276,2050,TX,R_SH_FST_LPG_N,2050,0.07105165672363624,M$/PJ/yr,0.0005767211174400002,PJ/yr,21.0
18277,2020,TX,R_SH_FST_NGA_N,2020,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18278,2025,TX,R_SH_FST_NGA_N,2020,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18279,2030,TX,R_SH_FST_NGA_N,2020,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18280,2035,TX,R_SH_FST_NGA_N,2020,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18281,2040,TX,R_SH_FST_NGA_N,2020,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18282,2025,TX,R_SH_FST_NGA_N,2025,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18283,2030,TX,R_SH_FST_NGA_N,2025,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18284,2035,TX,R_SH_FST_NGA_N,2025,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18285,2040,TX,R_SH_FST_NGA_N,2025,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18286,2045,TX,R_SH_FST_NGA_N,2025,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18287,2030,TX,R_SH_FST_NGA_N,2030,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18288,2035,TX,R_SH_FST_NGA_N,2030,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18289,2040,TX,R_SH_FST_NGA_N,2030,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18290,2045,TX,R_SH_FST_NGA_N,2030,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18291,2050,TX,R_SH_FST_NGA_N,2030,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18292,2035,TX,R_SH_FST_NGA_N,2035,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18293,2040,TX,R_SH_FST_NGA_N,2035,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18294,2045,TX,R_SH_FST_NGA_N,2035,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18295,2050,TX,R_SH_FST_NGA_N,2035,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18296,2040,TX,R_SH_FST_NGA_N,2040,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18297,2045,TX,R_SH_FST_NGA_N,2040,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18298,2050,TX,R_SH_FST_NGA_N,2040,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18299,2045,TX,R_SH_FST_NGA_N,2045,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18300,2050,TX,R_SH_FST_NGA_N,2045,0.06023944809177855,M$/PJ/yr,0.0006802351641600002,PJ/yr,21.0
18301,2050,TX,R_SH_FST_NGA_N,2050,0.0595917120907917,M$/PJ/yr,0.00068762902464,PJ/yr,21.0
18302,2005,TX,R_SH_F_ELC_R,2005,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18303,2020,TX,R_SH_F_ELC_R,2005,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18304,2025,TX,R_SH_F_ELC_R,2005,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18305,2010,TX,R_SH_F_ELC_R,2010,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18306,2020,TX,R_SH_F_ELC_R,2010,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18307,2025,TX,R_SH_F_ELC_R,2010,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18308,2030,TX,R_SH_F_ELC_R,2010,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18309,2015,TX,R_SH_F_ELC_R,2015,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18310,2020,TX,R_SH_F_ELC_R,2015,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18311,2025,TX,R_SH_F_ELC_R,2015,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18312,2030,TX,R_SH_F_ELC_R,2015,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18313,2035,TX,R_SH_F_ELC_R,2015,0.06520034381698385,M$/PJ/yr,0.0006284781408000002,PJ/yr,22.0
18314,2020,TX,R_SH_PLTHE_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18315,2025,TX,R_SH_PLTHE_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18316,2030,TX,R_SH_PLTHE_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18317,2035,TX,R_SH_PLTHE_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18318,2040,TX,R_SH_PLTHE_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18320,2025,TX,R_SH_PLTHE_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18321,2030,TX,R_SH_PLTHE_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18322,2035,TX,R_SH_PLTHE_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18323,2040,TX,R_SH_PLTHE_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18324,2045,TX,R_SH_PLTHE_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18326,2030,TX,R_SH_PLTHE_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18327,2035,TX,R_SH_PLTHE_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18328,2040,TX,R_SH_PLTHE_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18329,2045,TX,R_SH_PLTHE_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18330,2050,TX,R_SH_PLTHE_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18331,2035,TX,R_SH_PLTHE_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18332,2040,TX,R_SH_PLTHE_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18333,2045,TX,R_SH_PLTHE_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18334,2050,TX,R_SH_PLTHE_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18335,2040,TX,R_SH_PLTHE_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18336,2045,TX,R_SH_PLTHE_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18337,2050,TX,R_SH_PLTHE_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18338,2045,TX,R_SH_PLTHE_BIO_N,2045,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18339,2050,TX,R_SH_PLTHE_BIO_N,2045,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18340,2050,TX,R_SH_PLTHE_BIO_N,2050,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18341,2020,TX,R_SH_PLTST_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18342,2025,TX,R_SH_PLTST_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18343,2030,TX,R_SH_PLTST_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18344,2035,TX,R_SH_PLTST_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18345,2040,TX,R_SH_PLTST_BIO_N,2020,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18347,2025,TX,R_SH_PLTST_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18348,2030,TX,R_SH_PLTST_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18349,2035,TX,R_SH_PLTST_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18350,2040,TX,R_SH_PLTST_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18351,2045,TX,R_SH_PLTST_BIO_N,2025,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18353,2030,TX,R_SH_PLTST_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18354,2035,TX,R_SH_PLTST_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18355,2040,TX,R_SH_PLTST_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18356,2045,TX,R_SH_PLTST_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18357,2050,TX,R_SH_PLTST_BIO_N,2030,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18358,2035,TX,R_SH_PLTST_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18359,2040,TX,R_SH_PLTST_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18360,2045,TX,R_SH_PLTST_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18361,2050,TX,R_SH_PLTST_BIO_N,2035,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18362,2040,TX,R_SH_PLTST_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18363,2045,TX,R_SH_PLTST_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18364,2050,TX,R_SH_PLTST_BIO_N,2040,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18365,2045,TX,R_SH_PLTST_BIO_N,2045,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18366,2050,TX,R_SH_PLTST_BIO_N,2045,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18367,2050,TX,R_SH_PLTST_BIO_N,2050,0.5763710393421373,M$/PJ/yr,0.00046211628,PJ/yr,25.0
18405,2005,TX,R_SH_WHBIO_R,2005,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18406,2020,TX,R_SH_WHBIO_R,2005,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18407,2010,TX,R_SH_WHBIO_R,2010,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18408,2020,TX,R_SH_WHBIO_R,2010,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18409,2025,TX,R_SH_WHBIO_R,2010,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18410,2015,TX,R_SH_WHBIO_R,2015,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18411,2020,TX,R_SH_WHBIO_R,2015,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18412,2025,TX,R_SH_WHBIO_R,2015,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18413,2030,TX,R_SH_WHBIO_R,2015,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18414,2020,TX,R_SH_WHHE_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18415,2025,TX,R_SH_WHHE_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18416,2030,TX,R_SH_WHHE_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18417,2035,TX,R_SH_WHHE_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18418,2025,TX,R_SH_WHHE_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18419,2030,TX,R_SH_WHHE_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18420,2035,TX,R_SH_WHHE_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18421,2040,TX,R_SH_WHHE_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18422,2030,TX,R_SH_WHHE_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18423,2035,TX,R_SH_WHHE_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18424,2040,TX,R_SH_WHHE_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18425,2045,TX,R_SH_WHHE_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18426,2035,TX,R_SH_WHHE_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18427,2040,TX,R_SH_WHHE_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18428,2045,TX,R_SH_WHHE_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18429,2050,TX,R_SH_WHHE_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18430,2040,TX,R_SH_WHHE_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18431,2045,TX,R_SH_WHHE_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18432,2050,TX,R_SH_WHHE_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18433,2045,TX,R_SH_WHHE_BIO_N,2045,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18434,2050,TX,R_SH_WHHE_BIO_N,2045,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18435,2050,TX,R_SH_WHHE_BIO_N,2050,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18436,2020,TX,R_SH_WHST_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18437,2025,TX,R_SH_WHST_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18438,2030,TX,R_SH_WHST_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18439,2035,TX,R_SH_WHST_BIO_N,2020,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18440,2025,TX,R_SH_WHST_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18441,2030,TX,R_SH_WHST_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18442,2035,TX,R_SH_WHST_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18443,2040,TX,R_SH_WHST_BIO_N,2025,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18444,2030,TX,R_SH_WHST_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18445,2035,TX,R_SH_WHST_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18446,2040,TX,R_SH_WHST_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18447,2045,TX,R_SH_WHST_BIO_N,2030,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18448,2035,TX,R_SH_WHST_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18449,2040,TX,R_SH_WHST_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18450,2045,TX,R_SH_WHST_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18451,2050,TX,R_SH_WHST_BIO_N,2035,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18452,2040,TX,R_SH_WHST_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18453,2045,TX,R_SH_WHST_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18454,2050,TX,R_SH_WHST_BIO_N,2040,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18455,2045,TX,R_SH_WHST_BIO_N,2045,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18456,2050,TX,R_SH_WHST_BIO_N,2045,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18457,2050,TX,R_SH_WHST_BIO_N,2050,0.5209507470977011,M$/PJ/yr,0.00046211628,PJ/yr,18.0
18544,2020,TX,R_WH_HPHE_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18545,2025,TX,R_WH_HPHE_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18546,2030,TX,R_WH_HPHE_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18547,2025,TX,R_WH_HPHE_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18548,2030,TX,R_WH_HPHE_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18549,2035,TX,R_WH_HPHE_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18550,2030,TX,R_WH_HPHE_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18551,2035,TX,R_WH_HPHE_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18552,2040,TX,R_WH_HPHE_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18553,2035,TX,R_WH_HPHE_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18554,2040,TX,R_WH_HPHE_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18555,2045,TX,R_WH_HPHE_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18556,2040,TX,R_WH_HPHE_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18557,2045,TX,R_WH_HPHE_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18558,2050,TX,R_WH_HPHE_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18559,2045,TX,R_WH_HPHE_ELC_N,2045,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18560,2050,TX,R_WH_HPHE_ELC_N,2045,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18561,2050,TX,R_WH_HPHE_ELC_N,2050,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18562,2020,TX,R_WH_HPST_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18563,2025,TX,R_WH_HPST_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18564,2030,TX,R_WH_HPST_ELC_N,2020,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18565,2025,TX,R_WH_HPST_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18566,2030,TX,R_WH_HPST_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18567,2035,TX,R_WH_HPST_ELC_N,2025,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18568,2030,TX,R_WH_HPST_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18569,2035,TX,R_WH_HPST_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18570,2040,TX,R_WH_HPST_ELC_N,2030,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18571,2035,TX,R_WH_HPST_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18572,2040,TX,R_WH_HPST_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18573,2045,TX,R_WH_HPST_ELC_N,2035,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18574,2040,TX,R_WH_HPST_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18575,2045,TX,R_WH_HPST_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18576,2050,TX,R_WH_HPST_ELC_N,2040,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18577,2045,TX,R_WH_HPST_ELC_N,2045,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18578,2050,TX,R_WH_HPST_ELC_N,2045,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18579,2050,TX,R_WH_HPST_ELC_N,2050,5.891561833105992,M$/PJ/yr,3.4776000000000004e-06,PJ/yr,13.0
18580,2020,TX,R_WH_OFHE_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18581,2025,TX,R_WH_OFHE_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18582,2030,TX,R_WH_OFHE_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18583,2025,TX,R_WH_OFHE_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18584,2030,TX,R_WH_OFHE_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18585,2035,TX,R_WH_OFHE_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18586,2030,TX,R_WH_OFHE_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18587,2035,TX,R_WH_OFHE_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18588,2040,TX,R_WH_OFHE_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18589,2035,TX,R_WH_OFHE_DISTOIL_N,2035,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18590,2040,TX,R_WH_OFHE_DISTOIL_N,2035,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18591,2045,TX,R_WH_OFHE_DISTOIL_N,2035,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18592,2040,TX,R_WH_OFHE_DISTOIL_N,2040,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18593,2045,TX,R_WH_OFHE_DISTOIL_N,2040,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18594,2050,TX,R_WH_OFHE_DISTOIL_N,2040,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18595,2045,TX,R_WH_OFHE_DISTOIL_N,2045,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18596,2050,TX,R_WH_OFHE_DISTOIL_N,2045,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18597,2050,TX,R_WH_OFHE_DISTOIL_N,2050,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18598,2020,TX,R_WH_OFST_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18599,2025,TX,R_WH_OFST_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18600,2030,TX,R_WH_OFST_DISTOIL_N,2020,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18601,2025,TX,R_WH_OFST_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18602,2030,TX,R_WH_OFST_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18603,2035,TX,R_WH_OFST_DISTOIL_N,2025,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18604,2030,TX,R_WH_OFST_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18605,2035,TX,R_WH_OFST_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18606,2040,TX,R_WH_OFST_DISTOIL_N,2030,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
18607,2035,TX,R_WH_OFST_DISTOIL_N,2035,0.17665218152914067,M$/PJ/yr,0.0010438391265882353,PJ/yr,13.0
